0.000003;2.2697888756230467e-20;0.959456882052395;3.1546968962024375;1.352468694879522e-22
0.000007;3.471608213584716e-20;0.9589020389467251;4.822271546831355;2.0673844492473042e-22
0.000010;4.863655871518448e-20;0.9583609919999999;6.752097116319996;2.8910712995998316e-22
0.000014;6.34693341995104e-20;0.9578111918770569;8.80624092543091;3.769898319851308e-22
0.000018;6.349450148305958e-20;0.9570420159999999;8.802658127339;3.7683645457220943e-22
0.000022;8.301070173923138e-20;0.9564527520000001;11.501230815933527;4.923607143656279e-22
0.000026;9.481638018981427e-20;0.9558515812916133;13.128664408807854;5.613435432955313e-22
0.000029;9.886621839674666e-20;0.955310432;13.681671417833554;5.849885161768162e-22
0.000033;1.0273597575783366e-19;0.954776128;14.209238863804817;6.075457672594323e-22
0.000036;1.2628830636165478e-19;0.9542358530796051;17.45683801675765;7.459228899896954e-22
0.000039;1.3010611820340688e-19;0.95368096;17.974116188850104;7.680259552003246e-22
0.000043;1.422388590261253e-19;0.953147456;19.63925757018532;8.383525876061098e-22
0.000046;1.7246392788458158e-19;0.9526035156750151;23.79891544193704;1.0122490363720692e-21
0.000050;1.8247871865326213e-19;0.952040432;25.166007890123865;1.0703961404569104e-21
0.000054;1.9111672305740907e-19;0.9513900639999999;26.339287013724512;1.1202997028758685e-21
0.000057;2.0103461227227253e-19;0.950810144;27.68926043383707;1.1763395922558499e-21
0.000061;2.2302685539815563e-19;0.95027032;30.700895194622102;1.3005749097167263e-21
0.000064;2.3607497543346747e-19;0.9497332799999999;32.47867644047784;1.374965514814017e-21
0.000068;2.436294020620152e-19;0.9491888757457906;33.4987847370133;1.4181511948611223e-21
0.000071;2.603446657217331e-19;0.948654704;35.77697036657827;1.5145968330550726e-21
0.000074;2.7434103562151494e-19;0.9481036146030783;37.67847258886367;1.5944261089380753e-21
0.000078;2.769754217637774e-19;0.947530864;38.01730355660221;1.608764294760362e-21
0.000082;2.9347143696309676e-19;0.946928752;40.25592913928332;1.7006795891126624e-21
0.000085;3.1171755394347786e-19;0.946369792;42.73353715364845;1.8035133946651313e-21
0.000089;3.414643868737232e-19;0.9458009600000001;46.7834105425751;1.970408513802248e-21
0.000092;3.710604851918721e-19;0.9452520480000001;50.808812892993195;2.1348974882945176e-21
0.000096;3.8019594002775818e-19;0.944597392;52.02366327708328;2.1859433775009786e-21
0.000100;3.8283831877209542e-19;0.943969984;52.35043543230492;2.199673772164922e-21
0.000104;4.064857088779808e-19;0.9433631474138388;55.548316437541665;2.325489347737013e-21
0.000108;4.123572202601299e-19;0.942790353344331;56.31647281722349;2.356655762510001e-21
0.000111;4.297491323722869e-19;0.9421840371198842;58.653976859765045;2.452705912831761e-21
0.000115;4.387749742990995e-19;0.9416242412726169;59.85028088439589;2.5027311986153967e-21
0.000118;4.621544671169714e-19;0.9410864562503822;63.003313615465544;2.630156323515274e-21
0.000122;4.664997140762314e-19;0.9404536965470456;63.55292048031493;2.653100386106233e-21
0.000126;4.917316930564151e-19;0.9399159540692668;66.95205855003208;2.789371676287913e-21
0.000129;5.251399212193565e-19;0.9393701280000001;71.45925648209456;2.9696662351344077e-21
0.000133;5.398986885738252e-19;0.9387388657991219;73.4182087638822;3.051075344798485e-21
0.000136;5.521533863268092e-19;0.9381893861944383;75.04071586668728;3.1185026424876688e-21
0.000140;5.819669283349706e-19;0.9375793046543479;79.04111008665178;3.2740824913024934e-21
0.000144;5.975331309189556e-19;0.9370383648134472;81.10844507447693;3.3564060591481258e-21
0.000147;6.212688443298945e-19;0.9364896942218736;84.28092441396467;3.48117371824277e-21
0.000151;6.291389489491994e-19;0.9357922080000001;85.28501106015659;3.522646923097446e-21
0.000155;6.314575705846421e-19;0.935219568;85.54693863139704;3.5334656864584986e-21
0.000159;6.437532197501563e-19;0.934553744;87.15060550937469;3.593558661185862e-21
0.000163;6.495109028056325e-19;0.9339958080000001;87.87757938053137;3.623534623324989e-21
0.000167;6.606360991272767e-19;0.9332650904444293;89.31286790529278;3.677301659220356e-21
0.000171;6.722146617408313e-19;0.932715344;90.82466716268118;3.739547358501871e-21
0.000174;6.800561251527382e-19;0.9321800345936428;91.83141294717169;3.7809983613701894e-21
0.000177;6.847912243267081e-19;0.9316451893970037;92.41776148539738;3.804932852535675e-21
0.000181;7.079953853587056e-19;0.9311084069735096;95.49428644151271;3.9283777553407096e-21
0.000184;7.244475681745956e-19;0.9305422306906641;97.65393754786554;4.010902754695364e-21
0.000188;7.386136095436247e-19;0.9299442786906641;99.49951078922359;4.080374534135072e-21
0.000191;7.41918979080704e-19;0.9294076954559558;99.88711230188594;4.0962696810470004e-21
0.000195;7.504482176074602e-19;0.92876592;100.96566603656005;4.140500081355031e-21
0.000199;7.739479960590196e-19;0.9282104896528822;104.06506626779282;4.259390096733743e-21
0.000202;7.848677425896519e-19;0.9276204480000001;105.46625058240895;4.316740664099132e-21
0.000206;8.028907168657795e-19;0.9270562619687266;107.82246128407448;4.4060652370534894e-21
0.000209;8.26349391305155e-19;0.9264969695729557;110.90584310026411;4.5262886261926316e-21
0.000213;8.419526833565922e-19;0.9258633119999999;112.92270518572377;4.601491473272564e-21
0.000217;8.631445713016113e-19;0.9253261335629906;115.69779558286068;4.7023868601948644e-21
0.000220;8.953236028320048e-19;0.9247763292977766;119.9398362597071;4.8638930122937985e-21
0.000224;9.17872879205437e-19;0.9241858460109408;122.88208275948121;4.9782299574430226e-21
0.000228;9.264477688464303e-19;0.9235624358767043;123.94639884696936;5.018828507422584e-21
